"pathway_id","node1_kegg_id","node1_symbol","node1_type","node1_entry_id","node2_kegg_id","node2_symbol","node2_type","node2_entry_id","relation_type","subtype_1_name","subtype_1_value","subtype_2_name","subtype_2_value","subtype_3_name","subtype_3_value","ExperimentScore","CoexpressionScore"
"hsa05110","hsa:6558","SLC12A2, BSC, BSC-2, BSC2, CCC1, KILQS, NKCC1, PPP1R141","gene",72,"cpd:C00698","C00698","compound",43,"PCrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05110","hsa:1080","CFTR, ABC35, ABCC7, CF, CFTR/MRP, MRP7, TNR-CFTR, dJ760C5.1","gene",62,"cpd:C00698","C00698","compound",44,"PCrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05110","hsa:6558","SLC12A2, BSC, BSC-2, BSC2, CCC1, KILQS, NKCC1, PPP1R141","gene",72,"hsa:5566 hsa:5567 hsa:5568","PRKACA, CAFD1, PKACA, PPNAD4...","gene",74,"PPrel","compound","67","activation","-->","phosphorylation","+p",0,0
"hsa05110","hsa:3784","KCNQ1, ATFB1, ATFB3, JLNS1, KCNA8, KCNA9, KVLQT1, Kv1.9, Kv7.1, LQT, LQT1, RWS, SQT2, WRS","gene",70,"hsa:5566 hsa:5567 hsa:5568","PRKACA, CAFD1, PKACA, PPNAD4...","gene",74,"PPrel","compound","67","activation","-->","phosphorylation","+p",0,0
"hsa05110","hsa:5566 hsa:5567 hsa:5568","PRKACA, CAFD1, PKACA, PPNAD4...","gene",74,"hsa:109 hsa:115","ADCY3, AC-III, AC3, BMIQ19...","gene",79,"PPrel","compound","67","activation","-->","phosphorylation","+p",0,0
"hsa05110","hsa:3784","KCNQ1, ATFB1, ATFB3, JLNS1, KCNA8, KCNA9, KVLQT1, Kv1.9, Kv7.1, LQT, LQT1, RWS, SQT2, WRS","gene",70,"hsa:6558","SLC12A2, BSC, BSC-2, BSC2, CCC1, KILQS, NKCC1, PPP1R141","gene",72,"PPrel","compound","67","activation","-->","phosphorylation","+p",0,0
"hsa05110","hsa:6558","SLC12A2, BSC, BSC-2, BSC2, CCC1, KILQS, NKCC1, PPP1R141","gene",72,"hsa:109 hsa:115","ADCY3, AC-III, AC3, BMIQ19...","gene",79,"PPrel","compound","67","activation","-->","phosphorylation","+p",0,0
"hsa05110","hsa:3784","KCNQ1, ATFB1, ATFB3, JLNS1, KCNA8, KCNA9, KVLQT1, Kv1.9, Kv7.1, LQT, LQT1, RWS, SQT2, WRS","gene",70,"hsa:109 hsa:115","ADCY3, AC-III, AC3, BMIQ19...","gene",79,"PPrel","compound","67","activation","-->","phosphorylation","+p",0,0
"hsa05110","hsa:5578","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA","gene",71,"hsa:5335 hsa:5336","PLCG1, IDAA, NCKAP3, PLC-II, PLC1, PLC148, PLCgamma1...","gene",73,"PPrel","compound","54","activation","-->","phosphorylation","+p",0,0
"hsa05110","hsa:5578","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA","gene",71,"hsa:5335 hsa:5336","PLCG1, IDAA, NCKAP3, PLC-II, PLC1, PLC148, PLCgamma1...","gene",73,"PPrel","compound","55","activation","-->","phosphorylation","+p",0,0
"hsa05110","hsa:30001","ERO1A, ERO1-L, ERO1-L-alpha, ERO1-alpha, ERO1L, ERO1LA, Ero1alpha","gene",60,"hsa:9601","PDIA4, ERP70, ERP72, ERp-72","gene",78,"PPrel","activation","-->","","","","",0,0
"hsa05110","hsa:2778","GNAS, AHO, C20orf45, GNAS1, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI","gene",69,"hsa:109 hsa:115","ADCY3, AC-III, AC3, BMIQ19...","gene",79,"PPrel","activation","-->","","","","",0,0
"hsa05110","hsa:5566 hsa:5567 hsa:5568","PRKACA, CAFD1, PKACA, PPNAD4...","gene",74,"hsa:1080","CFTR, ABC35, ABCC7, CF, CFTR/MRP, MRP7, TNR-CFTR, dJ760C5.1","gene",62,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05110","hsa:5578","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA","gene",71,"hsa:60 hsa:71","ACTB, BKRNS, BNS, BRWS1, CSMH, DDS1, PS1TP5BP1, THC8...","gene",77,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05120","hsa:5803","PTPRZ1, HPTPZ, HPTPzeta, PTP-ZETA, PTP18, PTPRZ, PTPZ, R-PTP-zeta-2, RPTPB, RPTPbeta, phosphacan","gene",83,"hsa:28964","GIT1, p95-APP1","gene",81,"PPrel","phosphorylation","+p","indirect effect","..>","","",0,0
"hsa05120","hsa:5058","PAK1, IDDMSSD, PAKalpha, alpha-PAK, p65-PAK","gene",44,"hsa:9020","MAP3K14, FTDCR1B, HS, HSNIK, IMD112, NIK","gene",51,"PPrel","activation","-->","","","","",0,0
"hsa05120","hsa:6416","MAP2K4, JNKK, JNKK1, MAPKK4, MEK4, MKK4, PRKMK4, SAPKK-1, SAPKK1, SEK1, SERK1, SKK1","gene",37,"hsa:5599 hsa:5601 hsa:5602","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","gene",36,"PPrel","activation","-->","phosphorylation","+p","","",994,113
"hsa05120","hsa:5599 hsa:5601 hsa:5602","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","gene",36,"hsa:3725","JUN, AP-1, AP1, c-Jun, cJUN, p39","gene",35,"PPrel","activation","-->","","","","",994,49
"hsa05120","hsa:3576","CXCL8, GCP-1, GCP1, IL8, LECT, LUCT, LYNAP, MDNCF, MONAP, NAF, NAP-1, NAP1, SCYB8","gene",68,"hsa:3577 hsa:3579","CXCR1, C-C, C-C-CKR-1, CD128, CD181, CDw128a, CKR-1, CMKAR1, IL8R1, IL8RA, IL8RBA...","gene",76,"PPrel","activation","-->","","","","",946,62
"hsa05120","hsa:3577 hsa:3579","CXCR1, C-C, C-C-CKR-1, CD128, CD181, CDw128a, CKR-1, CMKAR1, IL8R1, IL8RA, IL8RBA...","gene",76,"hsa:102","ADAM10, AD10, AD18, CD156c, CDw156, HsT18717, MADM, RAK, kuz","gene",67,"PPrel","indirect effect","..>","","","","",0,0
"hsa05120","hsa:102","ADAM10, AD10, AD18, CD156c, CDw156, HsT18717, MADM, RAK, kuz","gene",67,"hsa:1839","HBEGF, DTR, DTS, DTSF, HEGFL","gene",62,"PPrel","activation","-->","","","","",0,0
"hsa05120","hsa:1839","HBEGF, DTR, DTS, DTSF, HEGFL","gene",62,"hsa:1956","EGFR, ERBB, ERBB1, ERRP, HER1, NISBD2, NNCIS, PIG61, mENA","gene",78,"PPrel","activation","-->","","","","",812,0
"hsa05120","hsa:6868","ADAM17, ADAM18, CD156B, CSVP, NISBD, NISBD1, TACE","gene",61,"hsa:1839","HBEGF, DTR, DTS, DTSF, HEGFL","gene",62,"PPrel","activation","-->","","","","",0,0
"hsa05120","hsa:1445","CSK","gene",77,"hsa:4067 hsa:6714","LYN, JTK8, SAIDV, p53Lyn, p56Lyn...","gene",80,"PPrel","inhibition","--|","","","","",0,0
"hsa05120","hsa:150084 hsa:50848 hsa:58494 hsa:83700","IGSF5, GSF5, JAM4...","gene",59,"hsa:7082","TJP1, ZO-1","gene",75,"PPrel","binding/association","---","","","","",0,0
"hsa05120","hsa:4792","NFKBIA, EDAID2, IKBA, MAD-3, NFKBI","gene",41,"hsa:4790 hsa:5970","NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB...","gene",45,"PPrel","dissociation","-+-","","","","",997,211
"hsa05120","hsa:9020","MAP3K14, FTDCR1B, HS, HSNIK, IMD112, NIK","gene",51,"undefined","","group",163,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05120","hsa:1147","CHUK, BPS2, IKBKA, IKK-1, IKK-alpha, IKK1, IKKA, NFKBIKA, TCF16","gene",38,"hsa:4792","NFKBIA, EDAID2, IKBA, MAD-3, NFKBI","gene",41,"PPrel","activation","-->","phosphorylation","+p","","",994,0
"hsa05120","hsa:3551","IKBKB, IKK-2, IKK-beta, IKK2, IKKB, IMD15, IMD15A, IMD15B, NFKBIKB","gene",40,"hsa:4792","NFKBIA, EDAID2, IKBA, MAD-3, NFKBI","gene",41,"PPrel","activation","-->","phosphorylation","+p","","",994,42
"hsa05120","hsa:3725","JUN, AP-1, AP1, c-Jun, cJUN, p39","gene",35,"hsa:3576","CXCL8, GCP-1, GCP1, IL8, LECT, LUCT, LYNAP, MDNCF, MONAP, NAF, NAP-1, NAP1, SCYB8","gene",48,"GErel","expression","-->","","","","",0,0
"hsa05120","hsa:3725","JUN, AP-1, AP1, c-Jun, cJUN, p39","gene",35,"hsa:2919 hsa:2920 hsa:2921","CXCL1, FSP, GRO1, GROa, MGSA, MGSA-a, NAP-3, SCYB1...","gene",47,"GErel","expression","-->","","","","",0,0
"hsa05120","hsa:4790 hsa:5970","NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB...","gene",45,"hsa:6352","CCL5, D17S136E, RANTES, SCYA5, SIS-delta, SISd, TCP228, eoCP","gene",46,"GErel","expression","-->","","","","",0,0
"hsa05120","hsa:4790 hsa:5970","NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB...","gene",45,"hsa:2919 hsa:2920 hsa:2921","CXCL1, FSP, GRO1, GROa, MGSA, MGSA-a, NAP-3, SCYB1...","gene",47,"GErel","expression","-->","","","","",0,0
"hsa05120","hsa:4790 hsa:5970","NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB...","gene",45,"hsa:3576","CXCL8, GCP-1, GCP1, IL8, LECT, LUCT, LYNAP, MDNCF, MONAP, NAF, NAP-1, NAP1, SCYB8","gene",48,"GErel","expression","-->","","","","",0,0
"hsa05120","hsa:5058","PAK1, IDDMSSD, PAKalpha, alpha-PAK, p65-PAK","gene",44,"hsa:6416","MAP2K4, JNKK, JNKK1, MAPKK4, MEK4, MKK4, PRKMK4, SAPKK-1, SAPKK1, SEK1, SERK1, SKK1","gene",37,"PPrel","indirect effect","..>","phosphorylation","+p","","",0,0
"hsa05120","hsa:10392","NOD1, CARD4, CLR7.1, NLRC1, hNod1","gene",86,"hsa:4790 hsa:5970","NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB...","gene",45,"PPrel","indirect effect","..>","","","","",0,0
"hsa05120","hsa:101927180 hsa:10312 hsa:127124 hsa:155066 hsa:23545 hsa:245972 hsa:245973 hsa:50617 hsa:51382 hsa:51606 hsa:523 hsa:525 hsa:526 hsa:527 hsa:528 hsa:529 hsa:533 hsa:534 hsa:535 hsa:537 hsa:8992 hsa:90423 hsa:9114 hsa:9296 hsa:9550","ATP6V1FP2...","gene",42,"cpd:C00080","C00080","compound",63,"PCrel","","","","","","",0,0
"hsa05120","hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",34,"hsa:3576","CXCL8, GCP-1, GCP1, IL8, LECT, LUCT, LYNAP, MDNCF, MONAP, NAF, NAP-1, NAP1, SCYB8","gene",48,"GErel","expression","-->","","","","",0,0
"hsa05120","hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",34,"hsa:2919 hsa:2920 hsa:2921","CXCL1, FSP, GRO1, GROa, MGSA, MGSA-a, NAP-3, SCYB1...","gene",47,"GErel","expression","-->","","","","",0,0
"hsa05130","hsa:102723407","102723407","gene",504,"hsa:2212","FCGR2A, CD32, CD32A, CDw32, FCG2, FCGR2, FCGR2A1, FcGR, FcgammaRIIa, IGFR2","gene",503,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:27128 hsa:9265 hsa:9266 hsa:9267","CYTH4, CYT4, DJ63G5.1, PSCD4, cytohesin-4...","gene",474,"hsa:382","ARF6","gene",475,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:382","ARF6","gene",475,"hsa:375","ARF1, PVNH8","gene",476,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:375","ARF1, PVNH8","gene",476,"undefined","","group",668,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:5879","RAC1, MIG5, MRD48, Rac-1, TC-25, p21-Rac1","gene",477,"undefined","","group",668,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:10163 hsa:10810 hsa:8936","WASF2, IMD2, SCAR2, WASF4, WAVE2, dJ393P12.2...","gene",480,"hsa:10092 hsa:10093 hsa:10094 hsa:10095 hsa:10096 hsa:10097 hsa:10109 hsa:10552 hsa:57180 hsa:653857 hsa:81873","ARPC5, ARC16, IMD113, dJ127C7.3, p16-Arc...","gene",483,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:10092 hsa:10093 hsa:10094 hsa:10095 hsa:10096 hsa:10097 hsa:10109 hsa:10552 hsa:57180 hsa:653857 hsa:81873","ARPC5, ARC16, IMD113, dJ127C7.3, p16-Arc...","gene",483,"hsa:60 hsa:71","ACTB, BKRNS, BNS, BRWS1, CSMH, DDS1, PS1TP5BP1, THC8...","gene",484,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:6714","SRC, ASV, SRC1, THC6, c-SRC, p60-Src","gene",506,"hsa:2212","FCGR2A, CD32, CD32A, CDw32, FCG2, FCGR2, FCGR2A1, FcGR, FcgammaRIIa, IGFR2","gene",503,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05130","hsa:9138","ARHGEF1, GEF1, IMD62, LBCL2, LSC, P115-RHOGEF, SUB1.5","gene",494,"hsa:387","RHOA, ARH12, ARHA, EDFAOB, RHO12, RHOH12","gene",493,"PPrel","activation","-->","","","","",735,49
"hsa05130","hsa:9138","ARHGEF1, GEF1, IMD62, LBCL2, LSC, P115-RHOGEF, SUB1.5","gene",494,"hsa:998","CDC42, CDC42Hs, G25K, TKS","gene",554,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:283446 hsa:4430 hsa:4542 hsa:4627 hsa:4628 hsa:4629 hsa:4640 hsa:4641 hsa:4642 hsa:4643 hsa:4644 hsa:4645 hsa:4646 hsa:4651 hsa:55930 hsa:64005 hsa:79784","MYO1H, CCHS2...","gene",548,"hsa:60 hsa:71","ACTB, BKRNS, BNS, BRWS1, CSMH, DDS1, PS1TP5BP1, THC8...","gene",549,"PPrel","binding/association","---","","","","",0,0
"hsa05130","hsa:5879","RAC1, MIG5, MRD48, Rac-1, TC-25, p21-Rac1","gene",365,"hsa:10163","WASF2, IMD2, SCAR2, WASF4, WAVE2, dJ393P12.2","gene",382,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:10163","WASF2, IMD2, SCAR2, WASF4, WAVE2, dJ393P12.2","gene",382,"hsa:10092 hsa:10093 hsa:10094 hsa:10095 hsa:10096 hsa:10097 hsa:10109 hsa:10552 hsa:57180 hsa:653857 hsa:81873","ARPC5, ARC16, IMD113, dJ127C7.3, p16-Arc...","gene",472,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:10092 hsa:10093 hsa:10094 hsa:10095 hsa:10096 hsa:10097 hsa:10109 hsa:10552 hsa:57180 hsa:653857 hsa:81873","ARPC5, ARC16, IMD113, dJ127C7.3, p16-Arc...","gene",472,"hsa:60 hsa:71","ACTB, BKRNS, BNS, BRWS1, CSMH, DDS1, PS1TP5BP1, THC8...","gene",473,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:998","CDC42, CDC42Hs, G25K, TKS","gene",57,"hsa:8976","WASL, N-WASP, NWASP, WASPB","gene",540,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:8976","WASL, N-WASP, NWASP, WASPB","gene",540,"hsa:10092 hsa:10093 hsa:10094 hsa:10095 hsa:10096 hsa:10097 hsa:10109 hsa:10552 hsa:57180 hsa:653857 hsa:81873","ARPC5, ARC16, IMD113, dJ127C7.3, p16-Arc...","gene",541,"PPrel","activation","-->","","","","",800,0
"hsa05130","hsa:10092 hsa:10093 hsa:10094 hsa:10095 hsa:10096 hsa:10097 hsa:10109 hsa:10552 hsa:57180 hsa:653857 hsa:81873","ARPC5, ARC16, IMD113, dJ127C7.3, p16-Arc...","gene",541,"hsa:60 hsa:71","ACTB, BKRNS, BNS, BRWS1, CSMH, DDS1, PS1TP5BP1, THC8...","gene",543,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:9368","NHERF1, EBP50, NHE-RF, NHERF, NHERF-1, NPHLOP2, SLC9A3R1","gene",380,"hsa:7430","EZR, CVIL, CVL, HEL-S-105, VIL2","gene",409,"PPrel","activation","-->","","","","",833,83
"hsa05130","hsa:7430","EZR, CVIL, CVL, HEL-S-105, VIL2","gene",409,"hsa:387","RHOA, ARH12, ARHA, EDFAOB, RHO12, RHOH12","gene",69,"PPrel","activation","-->","indirect effect","..>","","",0,0
"hsa05130","cpd:C00681","C00681","compound",631,"hsa:1902 hsa:2149 hsa:2846 hsa:57121 hsa:9170","LPAR1, EDG2, Gpcr26, LPA1, Mrec1.3, VZG1, edg-2, rec.1.3, vzg-1...","gene",356,"PCrel","activation","-->","","","","",0,0
"hsa05130","hsa:2147","F2, PT, RPRGL2, THPH1","gene",632,"hsa:1902 hsa:2149 hsa:2846 hsa:57121 hsa:9170","LPAR1, EDG2, Gpcr26, LPA1, Mrec1.3, VZG1, edg-2, rec.1.3, vzg-1...","gene",356,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:1902 hsa:2149 hsa:2846 hsa:57121 hsa:9170","LPAR1, EDG2, Gpcr26, LPA1, Mrec1.3, VZG1, edg-2, rec.1.3, vzg-1...","gene",356,"hsa:10672 hsa:2768","GNA13, G13, HG1N...","gene",357,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:10672 hsa:2768","GNA13, G13, HG1N...","gene",357,"hsa:23365 hsa:9138 hsa:9826","ARHGEF12, LARG, PRO2792...","gene",358,"PPrel","activation","-->","","","","",671,0
"hsa05130","hsa:23365 hsa:9138 hsa:9826","ARHGEF12, LARG, PRO2792...","gene",358,"hsa:387","RHOA, ARH12, ARHA, EDFAOB, RHO12, RHOH12","gene",69,"PPrel","activation","-->","","","","",982,47
"hsa05130","hsa:387","RHOA, ARH12, ARHA, EDFAOB, RHO12, RHOH12","gene",69,"hsa:6093 hsa:9475","ROCK1, P160ROCK, ROCK-I...","gene",53,"PPrel","activation","-->","","","","",834,56
"hsa05130","hsa:10376 hsa:112714 hsa:113457 hsa:51807 hsa:7277 hsa:7278 hsa:7846 hsa:79861 hsa:84790","TUBA1B, K-ALPHA-1...","gene",40,"hsa:9181","ARHGEF2, GEF, GEF-H1, GEFH1, LFP40, Lfc, NEDMHM, P40","gene",67,"PPrel","inhibition","--|","","","","",0,0
"hsa05130","hsa:10381 hsa:10382 hsa:10383 hsa:203068 hsa:260334 hsa:347688 hsa:347733 hsa:7280 hsa:81027 hsa:84617","TUBB3, CDCBM, CDCBM1, CFEOM3, CFEOM3A, FEOM3, TUBB4, beta-4...","gene",72,"hsa:9181","ARHGEF2, GEF, GEF-H1, GEFH1, LFP40, Lfc, NEDMHM, P40","gene",67,"PPrel","inhibition","--|","","","","",0,0
"hsa05130","hsa:9181","ARHGEF2, GEF, GEF-H1, GEFH1, LFP40, Lfc, NEDMHM, P40","gene",67,"hsa:387","RHOA, ARH12, ARHA, EDFAOB, RHO12, RHOH12","gene",69,"PPrel","activation","-->","","","","",970,67
"hsa05130","hsa:4690 hsa:8440","NCK1, NCK, NCKalpha, nck-1...","gene",66,"hsa:147179 hsa:644150 hsa:7456","WIPF2, WICH, WIRE...","gene",354,"PPrel","activation","-->","","","","",591,0
"hsa05130","hsa:147179 hsa:644150 hsa:7456","WIPF2, WICH, WIRE...","gene",354,"hsa:8976","WASL, N-WASP, NWASP, WASPB","gene",62,"PPrel","activation","-->","","","","",846,0
"hsa05130","hsa:8976","WASL, N-WASP, NWASP, WASPB","gene",62,"hsa:10092 hsa:10093 hsa:10094 hsa:10095 hsa:10096 hsa:10097 hsa:10109 hsa:10552 hsa:57180 hsa:653857 hsa:81873","ARPC5, ARC16, IMD113, dJ127C7.3, p16-Arc...","gene",269,"PPrel","activation","-->","","","","",800,0
"hsa05130","hsa:10092 hsa:10093 hsa:10094 hsa:10095 hsa:10096 hsa:10097 hsa:10109 hsa:10552 hsa:57180 hsa:653857 hsa:81873","ARPC5, ARC16, IMD113, dJ127C7.3, p16-Arc...","gene",269,"hsa:60 hsa:71","ACTB, BKRNS, BNS, BRWS1, CSMH, DDS1, PS1TP5BP1, THC8...","gene",335,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:5777 hsa:5781","PTPN6, HCP, HCPH, HPTP1C, PTP-1C, SH-PTP1, SHP-1, SHP-1L, SHP1...","gene",464,"hsa:7189","TRAF6, MGC:3310, RNF85","gene",428,"PPrel","inhibition","--|","","","","",0,0
"hsa05130","hsa:3553","IL1B, IL-1, IL1-BETA, IL1F2, IL1beta","gene",425,"hsa:3554","IL1R1, CD121A, CRMO3, D2S1473, IL-1R-alpha, IL-1RT1, IL1R, IL1RA, P80","gene",424,"PPrel","activation","-->","","","","",960,72
"hsa05130","hsa:3554","IL1R1, CD121A, CRMO3, D2S1473, IL-1R-alpha, IL-1RT1, IL1R, IL1RA, P80","gene",424,"undefined","","group",669,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:7099","TLR4, ARMD10, CD284, TLR-4, TOLL","gene",430,"undefined","","group",669,"PPrel","activation","-->","","","","",0,0
"hsa05130","cpd:C00338","C00338","compound",636,"hsa:7099","TLR4, ARMD10, CD284, TLR-4, TOLL","gene",430,"PCrel","activation","-->","","","","",0,0
"hsa05130","hsa:4615","MYD88, IMD68, MYD88D, WM1","gene",423,"hsa:3654 hsa:51135","IRAK1, IRAK, pelle...","gene",422,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:7100","TLR5, MELIOS, SLE1, SLEB1, TIL3","gene",524,"hsa:4615","MYD88, IMD68, MYD88D, WM1","gene",526,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:4615","MYD88, IMD68, MYD88D, WM1","gene",526,"hsa:3654 hsa:51135","IRAK1, IRAK, pelle...","gene",422,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:3654 hsa:51135","IRAK1, IRAK, pelle...","gene",422,"hsa:7189","TRAF6, MGC:3310, RNF85","gene",428,"PPrel","activation","-->","","","","",993,0
"hsa05130","hsa:7189","TRAF6, MGC:3310, RNF85","gene",428,"undefined","","group",670,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:7124","TNF, DIF, IMD127, TNF-alpha, TNFA, TNFSF2, TNLG1F","gene",406,"hsa:7132","TNFRSF1A, CD120a, FPF, TBP1, TNF-R, TNF-R-I, TNF-R55, TNFAR, TNFR1, TNFR55, TNFR60, p55, p55-R, p60","gene",405,"PPrel","activation","-->","","","","",999,44
"hsa05130","hsa:7132","TNFRSF1A, CD120a, FPF, TBP1, TNF-R, TNF-R-I, TNF-R55, TNFAR, TNFR1, TNFR55, TNFR60, p55, p55-R, p60","gene",405,"hsa:8717","TRADD, Hs.89862","gene",416,"PPrel","activation","-->","","","","",994,62
"hsa05130","hsa:8717","TRADD, Hs.89862","gene",416,"hsa:7186","TRAF2, MGC:45012, RNF117, TRAP, TRAP3","gene",414,"PPrel","activation","-->","","","","",999,49
"hsa05130","hsa:7186","TRAF2, MGC:45012, RNF117, TRAP, TRAP3","gene",414,"hsa:8737","RIPK1, AIEFL, IMD57, RIP, RIP-1, RIP1","gene",415,"PPrel","activation","-->","","","","",994,62
"hsa05130","hsa:8737","RIPK1, AIEFL, IMD57, RIP, RIP-1, RIP1","gene",415,"undefined","","group",670,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:2597","GAPDH, G3PD, GAPD, HEL-S-162eP","gene",432,"hsa:7186","TRAF2, MGC:45012, RNF117, TRAP, TRAP3","gene",414,"PPrel","activation","-->","","","","",0,0
"hsa05130","undefined","","group",670,"undefined","","group",671,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05130","undefined","","group",671,"hsa:4792 hsa:4793","NFKBIA, EDAID2, IKBA, MAD-3, NFKBI...","gene",412,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05130","hsa:4792 hsa:4793","NFKBIA, EDAID2, IKBA, MAD-3, NFKBI...","gene",412,"undefined","","group",672,"PPrel","dissociation","-+-","","","","",0,0
"hsa05130","undefined","","group",670,"hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",451,"PPrel","activation","-->","indirect effect","..>","","",0,0
"hsa05130","undefined","","group",670,"hsa:5599 hsa:5601 hsa:5602","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","gene",449,"PPrel","activation","-->","indirect effect","..>","","",0,0
"hsa05130","undefined","","group",670,"hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",450,"PPrel","activation","-->","indirect effect","..>","","",0,0
"hsa05130","hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",451,"hsa:2353 hsa:3725","FOS, AP-1, C-FOS, p55...","gene",452,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05130","hsa:5599 hsa:5601 hsa:5602","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","gene",449,"hsa:2353 hsa:3725","FOS, AP-1, C-FOS, p55...","gene",452,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05130","hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",450,"hsa:2353 hsa:3725","FOS, AP-1, C-FOS, p55...","gene",452,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05130","undefined","","group",672,"hsa:7124","TNF, DIF, IMD127, TNF-alpha, TNFA, TNFSF2, TNLG1F","gene",619,"GErel","expression","-->","","","","",0,0
"hsa05130","undefined","","group",672,"hsa:3553","IL1B, IL-1, IL1-BETA, IL1F2, IL1beta","gene",628,"GErel","expression","-->","","","","",0,0
"hsa05130","undefined","","group",672,"hsa:3569","IL6, BSF-2, BSF2, CDF, HGF, HSF, IFN-beta-2, IFNB2, IL-6","gene",620,"GErel","expression","-->","","","","",0,0
